index,Category: All categories,entity
2009-11,75.0,ebay
2009-12,76.0,ebay
2010-01,70.0,ebay
2010-02,69.0,ebay
2010-03,69.0,ebay
2010-04,68.0,ebay
2010-05,67.0,ebay
2010-06,68.0,ebay
2010-07,66.0,ebay
2010-08,68.0,ebay
2010-09,67.0,ebay
2010-10,68.0,ebay
2010-11,73.0,ebay
2010-12,77.0,ebay
2011-01,81.0,ebay
2011-02,81.0,ebay
2011-03,83.0,ebay
2011-04,81.0,ebay
2011-05,78.0,ebay
2011-06,78.0,ebay
2011-07,81.0,ebay
2011-08,84.0,ebay
2011-09,81.0,ebay
2011-10,80.0,ebay
2011-11,82.0,ebay
2011-12,86.0,ebay
2012-01,81.0,ebay
2012-02,80.0,ebay
2012-03,82.0,ebay
2012-04,81.0,ebay
2012-05,74.0,ebay
2012-06,81.0,ebay
2012-07,84.0,ebay
2012-08,80.0,ebay
2012-09,85.0,ebay
2012-10,85.0,ebay
2012-11,93.0,ebay
2012-12,97.0,ebay
2013-01,95.0,ebay
2013-02,92.0,ebay
2013-03,90.0,ebay
2013-04,86.0,ebay
2013-05,87.0,ebay
2013-06,87.0,ebay
2013-07,87.0,ebay
2013-08,90.0,ebay
2013-09,85.0,ebay
2013-10,83.0,ebay
2013-11,87.0,ebay
2013-12,90.0,ebay
2014-01,83.0,ebay
2014-02,81.0,ebay
2014-03,83.0,ebay
2014-04,79.0,ebay
2014-05,79.0,ebay
2014-06,78.0,ebay
2014-07,82.0,ebay
2014-08,80.0,ebay
2014-09,78.0,ebay
2014-10,72.0,ebay
2014-11,80.0,ebay
2014-12,80.0,ebay
2015-01,71.0,ebay
2015-02,71.0,ebay
2015-03,68.0,ebay
2015-04,70.0,ebay
2015-05,69.0,ebay
2015-06,70.0,ebay
2015-07,73.0,ebay
2015-08,74.0,ebay
2015-09,65.0,ebay
2015-10,67.0,ebay
2015-11,70.0,ebay
2015-12,70.0,ebay
2016-01,61.0,ebay
2016-02,58.0,ebay
2016-03,58.0,ebay
2016-04,56.0,ebay
2016-05,56.0,ebay
2016-06,59.0,ebay
2016-07,56.0,ebay
2016-08,55.0,ebay
2016-09,52.0,ebay
2016-10,51.0,ebay
2016-11,53.0,ebay
2016-12,57.0,ebay
2017-01,53.0,ebay
2017-02,51.0,ebay
2017-03,54.0,ebay
2017-04,52.0,ebay
2017-05,53.0,ebay
2017-06,53.0,ebay
2017-07,55.0,ebay
2017-08,55.0,ebay
2017-09,50.0,ebay
2017-10,49.0,ebay
2017-11,52.0,ebay
2017-12,54.0,ebay
2018-01,48.0,ebay
2018-02,49.0,ebay
2018-03,50.0,ebay
2018-04,46.0,ebay
2018-05,44.0,ebay
2018-06,45.0,ebay
2018-07,46.0,ebay
2018-08,42.0,ebay
2018-09,40.0,ebay
2018-10,40.0,ebay
2018-11,42.0,ebay
2018-12,44.0,ebay
2019-01,40.0,ebay
2019-02,40.0,ebay
2019-03,41.0,ebay
2019-04,40.0,ebay
2004-02,42.0,ups
2004-03,43.0,ups
2004-04,41.0,ups
2004-05,44.0,ups
2004-06,50.0,ups
2004-07,48.0,ups
2004-08,48.0,ups
2004-09,45.0,ups
2004-10,40.0,ups
2004-11,43.0,ups
2004-12,59.0,ups
2005-01,45.0,ups
2005-02,43.0,ups
2005-03,44.0,ups
2005-04,40.0,ups
2005-05,44.0,ups
2005-06,49.0,ups
2005-07,50.0,ups
2005-08,52.0,ups
2005-09,49.0,ups
2005-10,47.0,ups
2005-11,51.0,ups
2005-12,70.0,ups
2006-01,49.0,ups
2006-02,48.0,ups
2006-03,48.0,ups
2006-04,47.0,ups
2006-05,49.0,ups
2006-06,55.0,ups
2006-07,54.0,ups
2006-08,58.0,ups
2006-09,52.0,ups
2006-10,54.0,ups
2006-11,55.0,ups
2006-12,71.0,ups
2007-01,59.0,ups
2007-02,54.0,ups
2007-03,52.0,ups
2007-04,52.0,ups
2007-05,54.0,ups
2007-06,58.0,ups
2007-07,59.0,ups
2007-08,61.0,ups
2007-09,55.0,ups
2007-10,56.0,ups
2007-11,58.0,ups
2007-12,73.0,ups
2008-01,59.0,ups
2008-02,54.0,ups
2008-03,54.0,ups
2008-04,53.0,ups
2008-05,55.0,ups
2008-06,57.0,ups
2008-07,61.0,ups
2008-08,59.0,ups
2008-09,57.0,ups
2008-10,55.0,ups
2008-11,57.0,ups
2008-12,79.0,ups
2009-01,63.0,ups
2009-02,56.0,ups
2009-03,52.0,ups
2009-04,54.0,ups
2009-05,51.0,ups
2009-06,59.0,ups
2009-07,59.0,ups
2009-08,59.0,ups
2009-09,58.0,ups
2009-10,56.0,ups
2009-11,55.0,ups
2009-12,77.0,ups
2010-01,59.0,ups
2010-02,56.0,ups
2010-03,57.0,ups
2010-04,58.0,ups
2010-05,55.0,ups
2010-06,66.0,ups
2010-07,63.0,ups
2010-08,58.0,ups
2010-09,58.0,ups
2010-10,57.0,ups
2010-11,59.0,ups
2010-12,75.0,ups
2011-01,63.0,ups
2011-02,65.0,ups
2011-03,62.0,ups
2011-04,59.0,ups
2011-05,58.0,ups
2011-06,64.0,ups
2011-07,59.0,ups
2011-08,62.0,ups
2011-09,63.0,ups
2011-10,61.0,ups
2011-11,66.0,ups
2011-12,79.0,ups
2012-01,62.0,ups
2012-02,61.0,ups
2012-03,55.0,ups
2012-04,54.0,ups
2012-05,57.0,ups
2012-06,59.0,ups
2012-07,59.0,ups
2012-08,60.0,ups
2012-09,58.0,ups
2012-10,59.0,ups
2012-11,62.0,ups
2012-12,78.0,ups
2013-01,65.0,ups
2013-02,59.0,ups
2013-03,60.0,ups
2013-04,60.0,ups
2013-05,61.0,ups
2013-06,62.0,ups
2013-07,76.0,ups
2013-08,71.0,ups
2013-09,62.0,ups
2013-10,66.0,ups
2013-11,68.0,ups
2013-12,97.0,ups
2014-01,75.0,ups
2014-02,69.0,ups
2014-03,66.0,ups
2014-04,62.0,ups
2014-05,65.0,ups
2014-06,66.0,ups
2014-07,68.0,ups
2014-08,66.0,ups
2014-09,69.0,ups
2014-10,66.0,ups
2014-11,64.0,ups
2014-12,91.0,ups
2015-01,66.0,ups
2015-02,64.0,ups
2015-03,63.0,ups
2015-04,63.0,ups
2015-05,63.0,ups
2015-06,69.0,ups
2015-07,72.0,ups
2015-08,71.0,ups
2015-09,69.0,ups
2015-10,66.0,ups
2015-11,67.0,ups
2015-12,98.0,ups
2016-01,67.0,ups
2016-02,60.0,ups
2016-03,61.0,ups
2016-04,60.0,ups
2016-05,63.0,ups
2016-06,69.0,ups
2016-07,67.0,ups
2016-08,70.0,ups
2016-09,68.0,ups
2016-10,65.0,ups
2016-11,68.0,ups
2016-12,97.0,ups
2017-01,67.0,ups
2017-02,62.0,ups
2017-03,67.0,ups
2017-04,64.0,ups
2017-05,71.0,ups
2017-06,73.0,ups
2017-07,69.0,ups
2017-08,73.0,ups
2017-09,67.0,ups
2017-10,69.0,ups
2017-11,76.0,ups
2017-12,100.0,ups
2018-01,74.0,ups
2018-02,63.0,ups
2018-03,68.0,ups
2018-04,63.0,ups
2018-05,69.0,ups
2018-06,69.0,ups
2018-07,70.0,ups
2018-08,69.0,ups
2018-09,64.0,ups
2018-10,66.0,ups
2018-11,70.0,ups
2018-12,92.0,ups
2019-01,73.0,ups
2019-02,65.0,ups
2019-03,65.0,ups
2019-04,63.0,ups
2004-02,90.0,hewlett packard
2004-03,91.0,hewlett packard
2004-04,79.0,hewlett packard
2004-05,79.0,hewlett packard
2004-06,85.0,hewlett packard
2004-07,84.0,hewlett packard
2004-08,86.0,hewlett packard
2004-09,76.0,hewlett packard
2004-10,78.0,hewlett packard
2004-11,77.0,hewlett packard
2004-12,77.0,hewlett packard
2005-01,76.0,hewlett packard
2005-02,75.0,hewlett packard
2005-03,64.0,hewlett packard
2005-04,63.0,hewlett packard
2005-05,61.0,hewlett packard
2005-06,55.0,hewlett packard
2005-07,62.0,hewlett packard
2005-08,63.0,hewlett packard
2005-09,52.0,hewlett packard
2005-10,57.0,hewlett packard
2005-11,58.0,hewlett packard
2005-12,57.0,hewlett packard
2006-01,53.0,hewlett packard
2006-02,48.0,hewlett packard
2006-03,47.0,hewlett packard
2006-04,42.0,hewlett packard
2006-05,42.0,hewlett packard
2006-06,42.0,hewlett packard
2006-07,43.0,hewlett packard
2006-08,49.0,hewlett packard
2006-09,44.0,hewlett packard
2006-10,41.0,hewlett packard
2006-11,41.0,hewlett packard
2006-12,46.0,hewlett packard
2007-01,43.0,hewlett packard
2007-02,40.0,hewlett packard
2007-03,40.0,hewlett packard
2007-04,35.0,hewlett packard
2007-05,32.0,hewlett packard
2007-06,34.0,hewlett packard
2007-07,34.0,hewlett packard
2007-08,38.0,hewlett packard
2007-09,34.0,hewlett packard
2007-10,32.0,hewlett packard
2007-11,32.0,hewlett packard
2007-12,28.0,hewlett packard
2008-01,29.0,hewlett packard
2008-02,27.0,hewlett packard
2008-03,26.0,hewlett packard
2008-04,26.0,hewlett packard
2008-05,26.0,hewlett packard
2008-06,24.0,hewlett packard
2008-07,23.0,hewlett packard
2008-08,26.0,hewlett packard
2008-09,28.0,hewlett packard
2008-10,25.0,hewlett packard
2008-11,26.0,hewlett packard
2008-12,27.0,hewlett packard
2009-01,32.0,hewlett packard
2009-02,27.0,hewlett packard
2009-03,25.0,hewlett packard
2009-04,24.0,hewlett packard
2009-05,24.0,hewlett packard
2009-06,24.0,hewlett packard
2009-07,24.0,hewlett packard
2009-08,27.0,hewlett packard
2009-09,24.0,hewlett packard
2009-10,23.0,hewlett packard
2009-11,25.0,hewlett packard
2009-12,23.0,hewlett packard
2010-01,25.0,hewlett packard
2010-02,21.0,hewlett packard
2010-03,20.0,hewlett packard
2010-04,19.0,hewlett packard
2010-05,17.0,hewlett packard
2010-06,18.0,hewlett packard
2010-07,15.0,hewlett packard
2010-08,17.0,hewlett packard
2010-09,16.0,hewlett packard
2010-10,15.0,hewlett packard
2010-11,16.0,hewlett packard
2010-12,15.0,hewlett packard
2011-01,17.0,hewlett packard
2011-02,16.0,hewlett packard
2011-03,16.0,hewlett packard
2011-04,12.0,hewlett packard
2011-05,14.0,hewlett packard
2011-06,13.0,hewlett packard
2011-07,13.0,hewlett packard
2011-08,18.0,hewlett packard
2011-09,15.0,hewlett packard
2011-10,13.0,hewlett packard
2011-11,13.0,hewlett packard
2011-12,13.0,hewlett packard
2012-01,12.0,hewlett packard
2012-02,11.0,hewlett packard
2012-03,11.0,hewlett packard
2012-04,11.0,hewlett packard
2012-05,13.0,hewlett packard
2012-06,10.0,hewlett packard
2012-07,9.0,hewlett packard
2012-08,10.0,hewlett packard
2012-09,10.0,hewlett packard
2012-10,10.0,hewlett packard
2012-11,11.0,hewlett packard
2012-12,9.0,hewlett packard
2013-01,10.0,hewlett packard
2013-02,10.0,hewlett packard
2013-03,10.0,hewlett packard
2013-04,8.0,hewlett packard
2013-05,8.0,hewlett packard
2013-06,8.0,hewlett packard
2013-07,8.0,hewlett packard
2013-08,9.0,hewlett packard
2013-09,9.0,hewlett packard
2013-10,8.0,hewlett packard
2013-11,8.0,hewlett packard
2013-12,7.0,hewlett packard
2014-01,8.0,hewlett packard
2014-02,8.0,hewlett packard
2014-03,8.0,hewlett packard
2014-04,8.0,hewlett packard
2014-05,7.0,hewlett packard
2014-06,8.0,hewlett packard
2014-07,7.0,hewlett packard
2014-08,8.0,hewlett packard
2014-09,7.0,hewlett packard
2014-10,8.0,hewlett packard
2014-11,7.0,hewlett packard
2014-12,7.0,hewlett packard
2015-01,7.0,hewlett packard
2015-02,8.0,hewlett packard
2015-03,7.0,hewlett packard
2015-04,7.0,hewlett packard
2015-05,7.0,hewlett packard
2015-06,6.0,hewlett packard
2015-07,7.0,hewlett packard
2015-08,8.0,hewlett packard
2015-09,9.0,hewlett packard
2015-10,7.0,hewlett packard
2015-11,8.0,hewlett packard
2015-12,6.0,hewlett packard
2016-01,6.0,hewlett packard
2016-02,6.0,hewlett packard
2016-03,6.0,hewlett packard
2016-04,6.0,hewlett packard
2016-05,6.0,hewlett packard
2016-06,5.0,hewlett packard
2016-07,5.0,hewlett packard
2016-08,6.0,hewlett packard
2016-09,6.0,hewlett packard
2016-10,5.0,hewlett packard
2016-11,5.0,hewlett packard
2016-12,5.0,hewlett packard
2017-01,5.0,hewlett packard
2017-02,5.0,hewlett packard
2017-03,5.0,hewlett packard
2017-04,5.0,hewlett packard
2017-05,4.0,hewlett packard
2017-06,4.0,hewlett packard
2017-07,4.0,hewlett packard
2017-08,5.0,hewlett packard
2017-09,4.0,hewlett packard
2017-10,4.0,hewlett packard
2017-11,4.0,hewlett packard
2017-12,4.0,hewlett packard
2018-01,4.0,hewlett packard
2018-02,4.0,hewlett packard
2018-03,4.0,hewlett packard
2018-04,4.0,hewlett packard
2018-05,3.0,hewlett packard
2018-06,3.0,hewlett packard
2018-07,3.0,hewlett packard
2018-08,4.0,hewlett packard
2018-09,3.0,hewlett packard
2018-10,3.0,hewlett packard
2018-11,3.0,hewlett packard
2018-12,3.0,hewlett packard
2019-01,3.0,hewlett packard
2019-02,3.0,hewlett packard
2019-03,3.0,hewlett packard
2019-04,3.0,hewlett packard
2004-02,18.0,fidelity national information services
2004-03,0.0,fidelity national information services
2004-04,17.0,fidelity national information services
2004-05,16.0,fidelity national information services
2004-06,0.0,fidelity national information services
2004-07,0.0,fidelity national information services
2004-08,23.0,fidelity national information services
2004-09,22.0,fidelity national information services
2004-10,22.0,fidelity national information services
2004-11,0.0,fidelity national information services
2004-12,14.0,fidelity national information services
2005-01,12.0,fidelity national information services
2005-02,0.0,fidelity national information services
2005-03,21.0,fidelity national information services
2005-04,0.0,fidelity national information services
2005-05,0.0,fidelity national information services
2005-06,11.0,fidelity national information services
2005-07,11.0,fidelity national information services
2005-08,10.0,fidelity national information services
2005-09,15.0,fidelity national information services
2005-10,18.0,fidelity national information services
2005-11,19.0,fidelity national information services
2005-12,9.0,fidelity national information services
2006-01,0.0,fidelity national information services
2006-02,16.0,fidelity national information services
2006-03,14.0,fidelity national information services
2006-04,19.0,fidelity national information services
2006-05,25.0,fidelity national information services
2006-06,11.0,fidelity national information services
2006-07,33.0,fidelity national information services
2006-08,27.0,fidelity national information services
2006-09,27.0,fidelity national information services
2006-10,34.0,fidelity national information services
2006-11,27.0,fidelity national information services
2006-12,25.0,fidelity national information services
2007-01,30.0,fidelity national information services
2007-02,35.0,fidelity national information services
2007-03,41.0,fidelity national information services
2007-04,29.0,fidelity national information services
2007-05,14.0,fidelity national information services
2007-06,43.0,fidelity national information services
2007-07,91.0,fidelity national information services
2007-08,32.0,fidelity national information services
2007-09,48.0,fidelity national information services
2007-10,49.0,fidelity national information services
2007-11,41.0,fidelity national information services
2007-12,23.0,fidelity national information services
2008-01,34.0,fidelity national information services
2008-02,48.0,fidelity national information services
2008-03,42.0,fidelity national information services
2008-04,68.0,fidelity national information services
2008-05,46.0,fidelity national information services
2008-06,54.0,fidelity national information services
2008-07,54.0,fidelity national information services
2008-08,39.0,fidelity national information services
2008-09,72.0,fidelity national information services
2008-10,41.0,fidelity national information services
2008-11,66.0,fidelity national information services
2008-12,50.0,fidelity national information services
2009-01,51.0,fidelity national information services
2009-02,62.0,fidelity national information services
2009-03,52.0,fidelity national information services
2009-04,100.0,fidelity national information services
2009-05,62.0,fidelity national information services
2009-06,60.0,fidelity national information services
2009-07,52.0,fidelity national information services
2009-08,46.0,fidelity national information services
2009-09,49.0,fidelity national information services
2009-10,60.0,fidelity national information services
2009-11,37.0,fidelity national information services
2009-12,54.0,fidelity national information services
2010-01,64.0,fidelity national information services
2010-02,39.0,fidelity national information services
2010-03,39.0,fidelity national information services
2010-04,25.0,fidelity national information services
2010-05,94.0,fidelity national information services
2010-06,42.0,fidelity national information services
2010-07,50.0,fidelity national information services
2010-08,34.0,fidelity national information services
2010-09,18.0,fidelity national information services
2010-10,25.0,fidelity national information services
2010-11,20.0,fidelity national information services
2010-12,12.0,fidelity national information services
2011-01,18.0,fidelity national information services
2011-02,26.0,fidelity national information services
2011-03,23.0,fidelity national information services
2011-04,25.0,fidelity national information services
2011-05,19.0,fidelity national information services
2011-06,19.0,fidelity national information services
2011-07,24.0,fidelity national information services
2011-08,18.0,fidelity national information services
2011-09,18.0,fidelity national information services
2011-10,20.0,fidelity national information services
2011-11,17.0,fidelity national information services
2011-12,10.0,fidelity national information services
2012-01,16.0,fidelity national information services
2012-02,14.0,fidelity national information services
2012-03,20.0,fidelity national information services
2012-04,17.0,fidelity national information services
2012-05,13.0,fidelity national information services
2012-06,22.0,fidelity national information services
2012-07,14.0,fidelity national information services
2012-08,11.0,fidelity national information services
2012-09,10.0,fidelity national information services
2012-10,14.0,fidelity national information services
2012-11,9.0,fidelity national information services
2012-12,9.0,fidelity national information services
2013-01,8.0,fidelity national information services
2013-02,14.0,fidelity national information services
2013-03,10.0,fidelity national information services
2013-04,16.0,fidelity national information services
2013-05,12.0,fidelity national information services
2013-06,15.0,fidelity national information services
2013-07,12.0,fidelity national information services
2013-08,12.0,fidelity national information services
2013-09,11.0,fidelity national information services
2013-10,14.0,fidelity national information services
2013-11,10.0,fidelity national information services
2013-12,9.0,fidelity national information services
2014-01,14.0,fidelity national information services
2014-02,11.0,fidelity national information services
2014-03,8.0,fidelity national information services
2014-04,7.0,fidelity national information services
2014-05,11.0,fidelity national information services
2014-06,6.0,fidelity national information services
2014-07,8.0,fidelity national information services
2014-08,13.0,fidelity national information services
2014-09,9.0,fidelity national information services
2014-10,9.0,fidelity national information services
2014-11,3.0,fidelity national information services
2014-12,10.0,fidelity national information services
2015-01,7.0,fidelity national information services
2015-02,9.0,fidelity national information services
2015-03,7.0,fidelity national information services
2015-04,9.0,fidelity national information services
2015-05,9.0,fidelity national information services
2015-06,12.0,fidelity national information services
2015-07,16.0,fidelity national information services
2015-08,26.0,fidelity national information services
2015-09,10.0,fidelity national information services
2015-10,9.0,fidelity national information services
2015-11,16.0,fidelity national information services
2015-12,9.0,fidelity national information services
2016-01,1.0,fidelity national information services
2016-02,7.0,fidelity national information services
2016-03,10.0,fidelity national information services
2016-04,8.0,fidelity national information services
2016-05,8.0,fidelity national information services
2016-06,5.0,fidelity national information services
2016-07,7.0,fidelity national information services
2016-08,7.0,fidelity national information services
2016-09,5.0,fidelity national information services
2016-10,9.0,fidelity national information services
2016-11,4.0,fidelity national information services
2016-12,6.0,fidelity national information services
2017-01,4.0,fidelity national information services
2017-02,4.0,fidelity national information services
2017-03,6.0,fidelity national information services
2017-04,7.0,fidelity national information services
2017-05,6.0,fidelity national information services
2017-06,8.0,fidelity national information services
2017-07,5.0,fidelity national information services
2017-08,6.0,fidelity national information services
2017-09,9.0,fidelity national information services
2017-10,8.0,fidelity national information services
2017-11,5.0,fidelity national information services
2017-12,7.0,fidelity national information services
2018-01,7.0,fidelity national information services
2018-02,7.0,fidelity national information services
2018-03,6.0,fidelity national information services
2018-04,10.0,fidelity national information services
2018-05,11.0,fidelity national information services
2018-06,5.0,fidelity national information services
2018-07,6.0,fidelity national information services
2018-08,6.0,fidelity national information services
2018-09,7.0,fidelity national information services
2018-10,7.0,fidelity national information services
2018-11,8.0,fidelity national information services
2018-12,5.0,fidelity national information services
2019-01,6.0,fidelity national information services
2019-02,3.0,fidelity national information services
2019-03,18.0,fidelity national information services
2019-04,9.0,fidelity national information services
2004-02,0.0,twitter
2004-03,0.5,twitter
2004-04,0.5,twitter
2004-05,0.5,twitter
2004-06,0.5,twitter
2004-07,0.5,twitter
2004-08,0.0,twitter
2004-09,0.5,twitter
2004-10,0.0,twitter
2004-11,0.5,twitter
2004-12,0.5,twitter
2005-01,0.0,twitter
2005-02,0.0,twitter
2005-03,0.5,twitter
2005-04,0.0,twitter
2005-05,0.5,twitter
2005-06,0.5,twitter
2005-07,0.5,twitter
2005-08,0.5,twitter
2005-09,0.0,twitter
2005-10,0.5,twitter
2005-11,0.5,twitter
2005-12,0.5,twitter
2006-01,0.5,twitter
2006-02,0.5,twitter
2006-03,0.5,twitter
2006-04,0.0,twitter
2006-05,0.5,twitter
2006-06,0.0,twitter
2006-07,0.5,twitter
2006-08,0.5,twitter
2006-09,0.5,twitter
2006-10,0.5,twitter
2006-11,0.5,twitter
2006-12,0.5,twitter
2007-01,0.5,twitter
2007-02,0.5,twitter
2007-03,1.0,twitter
2007-04,1.0,twitter
2007-05,1.0,twitter
2007-06,1.0,twitter
2007-07,1.0,twitter
2007-08,1.0,twitter
2007-09,1.0,twitter
2007-10,1.0,twitter
2007-11,1.0,twitter
2007-12,1.0,twitter
2008-01,1.0,twitter
2008-02,1.0,twitter
2008-03,1.0,twitter
2008-04,2.0,twitter
2008-05,2.0,twitter
2008-06,2.0,twitter
2008-07,3.0,twitter
2008-08,3.0,twitter
2008-09,3.0,twitter
2008-10,4.0,twitter
2008-11,5.0,twitter
2008-12,6.0,twitter
2009-01,9.0,twitter
2009-02,14.0,twitter
2009-03,31.0,twitter
2009-04,43.0,twitter
2009-05,37.0,twitter
2009-06,45.0,twitter
2009-07,46.0,twitter
2009-08,46.0,twitter
2009-09,43.0,twitter
2009-10,40.0,twitter
2009-11,36.0,twitter
2009-12,38.0,twitter
2010-01,41.0,twitter
2010-02,42.0,twitter
2010-03,44.0,twitter
2010-04,46.0,twitter
2010-05,46.0,twitter
2010-06,48.0,twitter
2010-07,57.0,twitter
2010-08,54.0,twitter
2010-09,56.0,twitter
2010-10,52.0,twitter
2010-11,53.0,twitter
2010-12,51.0,twitter
2011-01,55.0,twitter
2011-02,61.0,twitter
2011-03,70.0,twitter
2011-04,65.0,twitter
2011-05,68.0,twitter
2011-06,79.0,twitter
2011-07,81.0,twitter
2011-08,80.0,twitter
2011-09,76.0,twitter
2011-10,77.0,twitter
2011-11,82.0,twitter
2011-12,82.0,twitter
2012-01,85.0,twitter
2012-02,87.0,twitter
2012-03,90.0,twitter
2012-04,90.0,twitter
2012-05,86.0,twitter
2012-06,97.0,twitter
2012-07,97.0,twitter
2012-08,97.0,twitter
2012-09,95.0,twitter
2012-10,99.0,twitter
2012-11,95.0,twitter
2012-12,100.0,twitter
2013-01,97.0,twitter
2013-02,90.0,twitter
2013-03,94.0,twitter
2013-04,93.0,twitter
2013-05,90.0,twitter
2013-06,95.0,twitter
2013-07,93.0,twitter
2013-08,90.0,twitter
2013-09,87.0,twitter
2013-10,82.0,twitter
2013-11,79.0,twitter
2013-12,78.0,twitter
2014-01,80.0,twitter
2014-02,75.0,twitter
2014-03,79.0,twitter
2014-04,77.0,twitter
2014-05,75.0,twitter
2014-06,76.0,twitter
2014-07,79.0,twitter
2014-08,77.0,twitter
2014-09,76.0,twitter
2014-10,67.0,twitter
2014-11,70.0,twitter
2014-12,66.0,twitter
2015-01,68.0,twitter
2015-02,67.0,twitter
2015-03,65.0,twitter
2015-04,64.0,twitter
2015-05,63.0,twitter
2015-06,61.0,twitter
2015-07,65.0,twitter
2015-08,63.0,twitter
2015-09,58.0,twitter
2015-10,60.0,twitter
2015-11,56.0,twitter
2015-12,54.0,twitter
2016-01,59.0,twitter
2016-02,59.0,twitter
2016-03,60.0,twitter
2016-04,56.0,twitter
2016-05,57.0,twitter
2016-06,60.0,twitter
2016-07,64.0,twitter
2016-08,58.0,twitter
2016-09,56.0,twitter
2016-10,63.0,twitter
2016-11,59.0,twitter
2016-12,51.0,twitter
2017-01,67.0,twitter
2017-02,66.0,twitter
2017-03,61.0,twitter
2017-04,55.0,twitter
2017-05,57.0,twitter
2017-06,59.0,twitter
2017-07,61.0,twitter
2017-08,60.0,twitter
2017-09,57.0,twitter
2017-10,55.0,twitter
2017-11,54.0,twitter
2017-12,55.0,twitter
2018-01,60.0,twitter
2018-02,56.0,twitter
2018-03,58.0,twitter
2018-04,57.0,twitter
2018-05,57.0,twitter
2018-06,57.0,twitter
2018-07,56.0,twitter
2018-08,56.0,twitter
2018-09,56.0,twitter
2018-10,52.0,twitter
2018-11,51.0,twitter
2018-12,52.0,twitter
2019-01,57.0,twitter
2019-02,55.0,twitter
2019-03,53.0,twitter
2019-04,51.0,twitter
2004-02,10.0,amazon
2004-03,11.0,amazon
2004-04,10.0,amazon
2004-05,11.0,amazon
2004-06,11.0,amazon
2004-07,11.0,amazon
2004-08,12.0,amazon
2004-09,12.0,amazon
2004-10,12.0,amazon
2004-11,14.0,amazon
2004-12,19.0,amazon
2005-01,14.0,amazon
2005-02,13.0,amazon
2005-03,13.0,amazon
2005-04,13.0,amazon
2005-05,13.0,amazon
2005-06,14.0,amazon
2005-07,14.0,amazon
2005-08,15.0,amazon
2005-09,14.0,amazon
2005-10,14.0,amazon
2005-11,17.0,amazon
2005-12,22.0,amazon
2006-01,16.0,amazon
2006-02,15.0,amazon
2006-03,14.0,amazon
2006-04,14.0,amazon
2006-05,14.0,amazon
2006-06,15.0,amazon
2006-07,15.0,amazon
2006-08,16.0,amazon
2006-09,16.0,amazon
2006-10,15.0,amazon
2006-11,18.0,amazon
2006-12,22.0,amazon
2007-01,17.0,amazon
2007-02,15.0,amazon
2007-03,15.0,amazon
2007-04,14.0,amazon
2007-05,15.0,amazon
2007-06,16.0,amazon
2007-07,17.0,amazon
2007-08,17.0,amazon
2007-09,17.0,amazon
2007-10,16.0,amazon
2007-11,21.0,amazon
2007-12,25.0,amazon
2008-01,17.0,amazon
2008-02,16.0,amazon
2008-03,15.0,amazon
2008-04,15.0,amazon
2008-05,17.0,amazon
2008-06,18.0,amazon
2008-07,17.0,amazon
2008-08,19.0,amazon
2008-09,19.0,amazon
2008-10,18.0,amazon
2008-11,23.0,amazon
2008-12,31.0,amazon
2009-01,23.0,amazon
2009-02,20.0,amazon
2009-03,20.0,amazon
2009-04,19.0,amazon
2009-05,18.0,amazon
2009-06,19.0,amazon
2009-07,20.0,amazon
2009-08,20.0,amazon
2009-09,19.0,amazon
2009-10,20.0,amazon
2009-11,25.0,amazon
2009-12,34.0,amazon
2010-01,24.0,amazon
2010-02,21.0,amazon
2010-03,21.0,amazon
2010-04,20.0,amazon
2010-05,21.0,amazon
2010-06,21.0,amazon
2010-07,21.0,amazon
2010-08,22.0,amazon
2010-09,24.0,amazon
2010-10,24.0,amazon
2010-11,34.0,amazon
2010-12,41.0,amazon
2011-01,37.0,amazon
2011-02,35.0,amazon
2011-03,32.0,amazon
2011-04,33.0,amazon
2011-05,34.0,amazon
2011-06,36.0,amazon
2011-07,37.0,amazon
2011-08,40.0,amazon
2011-09,41.0,amazon
2011-10,40.0,amazon
2011-11,51.0,amazon
2011-12,62.0,amazon
2012-01,49.0,amazon
2012-02,45.0,amazon
2012-03,45.0,amazon
2012-04,43.0,amazon
2012-05,45.0,amazon
2012-06,46.0,amazon
2012-07,47.0,amazon
2012-08,49.0,amazon
2012-09,49.0,amazon
2012-10,48.0,amazon
2012-11,67.0,amazon
2012-12,75.0,amazon
2013-01,58.0,amazon
2013-02,52.0,amazon
2013-03,56.0,amazon
2013-04,52.0,amazon
2013-05,53.0,amazon
2013-06,57.0,amazon
2013-07,59.0,amazon
2013-08,60.0,amazon
2013-09,58.0,amazon
2013-10,55.0,amazon
2013-11,65.0,amazon
2013-12,86.0,amazon
2014-01,62.0,amazon
2014-02,57.0,amazon
2014-03,56.0,amazon
2014-04,55.0,amazon
2014-05,53.0,amazon
2014-06,58.0,amazon
2014-07,59.0,amazon
2014-08,61.0,amazon
2014-09,60.0,amazon
2014-10,58.0,amazon
2014-11,74.0,amazon
2014-12,89.0,amazon
2015-01,64.0,amazon
2015-02,59.0,amazon
2015-03,58.0,amazon
2015-04,60.0,amazon
2015-05,58.0,amazon
2015-06,65.0,amazon
2015-07,74.0,amazon
2015-08,69.0,amazon
2015-09,66.0,amazon
2015-10,68.0,amazon
2015-11,82.0,amazon
2015-12,98.0,amazon
2016-01,63.0,amazon
2016-02,58.0,amazon
